Mean_time	Mean_qlow	Mean_qup	Priors
t_n1058	3220.53	3093.89	3341.49	0
t_n1059	3120.94	2989.33	3244.34	0
t_n1060	3069.348	2936.2	3193.54	0
t_n1061	2987.088	2852.19	3111.29	0
t_n1062	2908.199	2770.53	3035.3	0
t_n1063	2810.476	2671.29	2941.41	0
t_n1064	2418.231	2259	2560.48	0
t_n1065	2240.236	2079.56	2390.35	0
t_n1066	1795.446	1628.88	1956.28	0
t_n1067	1620.293	1456.69	1781.2	0
t_n1068	1503.639	1345.08	1661.3	0
t_n1069_TG-CHROMATIACEAE	1419.955	1266.26	1574.01	B(1.631,4.520,0.025,1e-300)
t_n1070	1202.376	1055.84	1353.43	0
t_n1071	905.059	767.14	1048.32	0
t_n1072	769.389	638.47	904.11	0
t_n1073	601.623	488.29	725.19	0
t_n1074	462.948	365.63	571.93	0
t_n1075	262.011	195.56	340.17	0
t_n1076	155.794	111.82	209.56	0
t_n1077	623.536	505.66	748.3	0
t_n1078	1026.313	890.09	1171.8	0
t_n1079	913.58	782.39	1054.5	0
t_n1080	773.989	649.24	911.58	0
t_n1081	672.946	556.83	804.33	0
t_n1082	1319.15	1165.73	1471.57	0
t_n1083	1140.158	986.19	1295.06	0
t_n1084	1219.634	1050.79	1387.31	0
t_n1085	1242.709	1056.85	1433.11	0
t_n1086	1048.538	868.35	1240.09	0
t_n1087	775.841	616.41	946.88	0
t_n1088	387.16	281.93	517.31	0
t_n1089	266.719	189.57	364.16	0
t_n1090	986.821	811.99	1173.46	0
t_n1091	714.409	561.82	884.4	0
t_n1092_TG-MIT-EUKARYA	2202.191	2035.46	2353.29	B(1.08557,4.520,0.025,1e-300)
t_n1093	1797.134	1608.47	1974.7	0
t_n1094	1709.352	1524.97	1886.01	0
t_n1095	1515.476	1333.26	1696.03	0
t_n1096	1321.87	1145.71	1499.83	0
t_n1097	1141.886	968.01	1321.61	0
t_n1098	730.792	558.79	915.69	0
t_n1099	345.389	240.17	475.54	0
t_n1100	1247.026	1064.73	1428.34	0
t_n1101	1435.188	1260.7	1612.1	0
t_n1102	1290.568	1121.73	1461.57	0
t_n1103	1172.043	1010.3	1337.86	0
t_n1104	1039.178	883.09	1202.31	0
t_n1105	475.242	355.65	610.42	0
t_n1106	354.807	260.69	466.93	0
t_n1107	288.269	209.8	383.63	0
t_n1108	230.863	167.52	309.5	0
t_n1109	142.529	100.75	194.63	0
t_n1110	1043.235	891.37	1200.01	0
t_n1111	850.332	709.35	1001.12	0
t_n1112	738.664	608.51	881.81	0
t_n1113	540.302	429.66	664.99	0
t_n1114	603.45	484.88	730.16	0
t_n1115	606.501	430.39	783.16	0
t_n1116	1265.783	1099.23	1431.57	0
t_n1117	1165.574	1006.15	1331.23	0
t_n1118	916.241	762.77	1074.71	0
t_n1119	553.541	401.86	711.46	0
t_n1120	1187.523	1025.64	1350.79	0
t_n1121	1093.882	942.02	1252.55	0
t_n1122	809.634	665.69	963.14	0
t_n1123	874.239	731.38	1028.28	0
t_n1124	1007.933	855.37	1164.3	0
t_n1125	891.506	742.56	1048.86	0
t_n1126	2606.458	2455.44	2744.54	0
t_n1127	2376.663	2197.95	2538.62	0
t_n1128	1872.513	1598.24	2114.23	0
t_n1129	1202.057	891.38	1491.94	0
t_n1130	1269.362	881.16	1630	0
t_n1131	2465.961	2303.73	2615.48	0
t_n1132	2302.472	2126.99	2462.49	0
t_n1133	2122.574	1932.04	2301.83	0
t_n1134	1999.818	1801.35	2187.69	0
t_n1135	1858.353	1652.97	2056.74	0
t_n1136	1363.002	1128.13	1592.55	0
t_n1137	1159.271	935.97	1382.66	0
t_n1138	547.699	382.04	737.81	0
t_n1139	934.716	728.76	1150.63	0
t_n1140	2186.356	2002.44	2356.88	0
t_n1141	2030.195	1836.37	2216.52	0
t_n1142	1738.487	1520.96	1952.91	0
t_n1143	967.165	711.42	1235.85	0
t_n1144	889.008	608.67	1192.44	0
t_n1145	2729.877	2579.94	2867.26	0
t_n1146	2306.866	2071.06	2510.45	0
t_n1147	1059.122	696.48	1425.37	0
t_n1148	2612.793	2450.55	2765.13	0
t_n1149	2372.578	2169.6	2557.14	0
t_n1150	451.984	226.98	756.81	0
t_n1151	2081.813	1768.92	2335.21	0
t_n1152	2868.952	2726.75	3001.75	0
t_n1153	2464.767	2246.44	2649.02	0
t_n1154	1110.68	759.3	1433.74	0
t_n1155	817.454	540.9	1100.15	0
t_n1156	629.303	406.65	867.53	0
t_n1157	1017.433	641.6	1397.37	0
t_n1158	2351.283	2070.45	2577.31	0
t_n1159	2624.679	2371.88	2828.1	0
t_n1160	2310.434	1999.67	2557.92	0
t_n1161	958.446	608.63	1357.57	0
t_n1162	416.235	238.33	670.62	0
t_n1163	2380.297	1991.98	2676.73	0
t_n1164	1115.731	733.02	1527.03	0
t_n1165	3232.479	3105.28	3353.89	0
t_n1166	3160.375	3028.53	3282.24	0
t_n1167	3057.667	2912.32	3186.12	0
t_n1168	2587.397	2343.49	2787.39	0
t_n1169	2244.109	1964.67	2487.02	0
t_n1170	1382.027	1051.34	1706.86	0
t_n1171	1156.413	854.14	1472.42	0
t_n1172	2147.67	1813.86	2406.4	0
t_n1173	2868.662	2711.8	3010.06	0
t_n1174	2699.55	2531.89	2848.02	0
t_n1175	2588.981	2413.44	2744.22	0
t_n1176	2386.433	2198.17	2553.07	0
t_n1177	2109.289	1898.35	2291.64	0
t_n1178	1901.172	1689.83	2093.84	0
t_n1179	607.83	363.65	880.03	0
t_n1180	347.173	197.51	536.33	0
t_n1181	1670.052	1459.46	1874.37	0
t_n1182	1194.809	1000.67	1390.71	0
t_n1183	1098.274	912.13	1290.88	0
t_n1184	1025.752	850.4	1208.85	0
t_n1185	908.106	745.38	1077.92	0
t_n1186	753.388	610.82	911.83	0
t_n1187	548.501	430.63	681.37	0
t_n1188	405.085	310.97	514.22	0
t_n1189	299.386	226.42	385.46	0
t_n1190	252.659	189.67	328.16	0
t_n1191	175.782	131.31	231.09	0
t_n1192	204.317	151.85	269.03	0
t_n1193	247.566	185.62	321.88	0
t_n1194	159.313	116.5	211.63	0
t_n1195	376.158	285.86	483.28	0
t_n1196	705.834	565.85	857.25	0
t_n1197	509.127	398.66	637.22	0
t_n1198	429.238	332.42	546.16	0
t_n1199	617.25	490.68	757.09	0
t_n1200	518.067	405.22	641.7	0
t_n1201	901.535	730.18	1084.17	0
t_n1202	781.219	628.02	954.71	0
t_n1203	759.593	603.68	927.18	0
t_n1204	1378.183	1165.31	1598.08	0
t_n1205	1806.339	1568.25	2021.49	0
t_n1206	358.524	191.79	599.76	0
t_n1207	2197.996	1988.06	2382.35	0
t_n1208	1635.64	1316.93	1913.23	0
t_n1209	2297.263	2084.14	2490.24	0
t_n1210	2462.273	2263.88	2636.15	0
t_n1211	1955.712	1657.2	2221.76	0
t_n1212	2204.753	1966.83	2414.42	0
t_n1213	2702.509	2523.91	2859.05	0
t_n1214	2563.217	2367.28	2738.47	0
t_n1215	955.709	589.9	1338.46	0
t_n1216	2162.522	1895.1	2395.79	0
t_n1217	1430.1	1096.97	1762.28	0
t_n1218	3013.215	2860.16	3152.17	0
t_n1219	2819.278	2626.38	2983.42	0
t_n1220	1344.014	926.7	1755.28	0
t_n1221	730.066	458.11	1053.65	0
t_n1222	1427.245	945.19	1906.83	0
t_n1223	3120.395	2976.35	3248.29	0
t_n1224	3041.289	2893.18	3175.89	0
t_n1225	2860.503	2692.84	3009.39	0
t_n1226	2659.877	2461.67	2828.43	0
t_n1227_CG-CHLAMYDIIA	2428.842	2212.73	2627.11	B(1.08557,4.520,0.025,1E-300)
t_n1228	2059.738	1787.17	2311.53	0
t_n1229	1700.642	1414.24	1981.4	0
t_n1230	1461.674	1188.32	1755.42	0
t_n1231	1813.744	1526.21	2090.59	0
t_n1232	762.857	442.83	1133.3	0
t_n1233	2024.446	1717.94	2288.01	0
t_n1234	1713.049	1410.51	1995.53	0
t_n1235	1342.878	1069.95	1620.85	0
t_n1236	1012.207	777	1266.54	0
t_n1237	651.215	469.4	858.13	0
t_n1238	1357.688	1080.76	1645.93	0
t_n1239	2254.885	1913.21	2514.22	0
t_n1240	1922.121	1557.61	2237.58	0
t_n1241	2600.543	2342.35	2811.59	0
t_n1242	1920.905	1516.62	2269.65	0
t_n1243	3407.76	3306.02	3527.59	0
t_n1244	3344.23	3246.69	3457.95	0
t_n1245	3240.706	3141.06	3350.88	0
t_n1246	3015.869	2891.64	3142.79	0
t_n1247	2796.549	2645.26	2945.81	0
t_n1248	2655.32	2489.95	2813.19	0
t_n1249	2392.509	2203.36	2575.39	0
t_n1250	1964.408	1683.82	2216.39	0
t_n1251	2125.033	1909.76	2328.49	0
t_n1252	1943.019	1725.35	2151.78	0
t_n1253	1779.855	1564.8	1995.14	0
t_n1254	1378.34	1148.47	1607.7	0
t_n1255	1627.009	1407.37	1842.91	0
t_n1256	1224.985	1002.27	1446.58	0
t_n1257	1328.093	1107.44	1549.73	0
t_n1258	1396.209	1151.48	1643.83	0
t_n1259	1765.021	1535.4	1986.41	0
t_n1260	1268.527	1034.76	1503.84	0
t_n1261	1049.832	834.59	1273.57	0
t_n1262	845.688	650.95	1051.63	0
t_n1263	892.793	647.08	1154.4	0
t_n1264	659.098	458.56	885.02	0
t_n1265	2231.058	2028.29	2422.23	0
t_n1266	1988.699	1779.54	2191.76	0
t_n1267	1868.857	1658.49	2073.09	0
t_n1268	1497.491	1297.75	1697.38	0
t_n1269	1335.154	1146.69	1527.25	0
t_n1270	1229.417	1049.14	1412.96	0
t_n1271	867.347	694.19	1051.75	0
t_n1272	1042.156	874.94	1219.74	0
t_n1273	748.971	598.76	913.41	0
t_n1274	292.46	204.92	401.65	0
t_n1275	1172.019	996.53	1351.23	0
t_n1276	1057.89	893.69	1227.24	0
t_n1277	815.539	673.92	968.3	0
t_n1278	687.434	562.21	828.05	0
t_n1279	618.85	502.25	749.56	0
t_n1280	454.031	358.6	567.75	0
t_n1281	159.813	115.8	215.92	0
t_n1282	450.818	356.64	561.51	0
t_n1283	787.338	648.91	938.58	0
t_n1284	682.324	556.14	823.74	0
t_n1285	526.546	417.51	653.24	0
t_n1286	584.379	468.63	717.95	0
t_n1287	1287.927	1008.73	1553.23	0
t_n1288	2681.42	2515.69	2840.46	0
t_n1289	2543.671	2361.01	2719.43	0
t_n1290	2340.979	2133.28	2539.39	0
t_n1291	2011.809	1741.45	2258.96	0
t_n1292	2045.156	1799.62	2283.74	0
t_n1293	1851.674	1528.23	2133.32	0
t_n1294	1141.147	824.01	1452.91	0
t_n1295	1292.447	973.65	1621.12	0
t_n1296	2789.77	2605.97	2943.93	0
t_n1297	2382.672	2165.34	2581.75	0
t_n1298	1540.893	1318.64	1763.12	0
t_n1299	1458.124	1245.25	1673.83	0
t_n1300	1233.267	1036.89	1433.08	0
t_n1301	1076.588	898.25	1264.58	0
t_n1302	892.741	730.53	1066.65	0
t_n1303	651.363	511.57	806.39	0
t_n1304	901.315	738.11	1073.18	0
t_n1305	713.294	572.14	864.31	0
t_n1306	552.897	434.04	684.31	0
t_n1307	830.384	654.7	1022.8	0
t_n1308	1321.378	1121.39	1530.09	0
t_n1309	1082.074	896.32	1279.24	0
t_n1310	582.189	428.29	750.95	0
t_n1311	1455.599	1241.65	1670.85	0
t_n1312	1265.201	1066.82	1467.13	0
t_n1313	1002.035	821.84	1193.41	0
t_n1314	1157.445	971.58	1351.57	0
t_n1315	819.304	657.02	994.28	0
t_n1316	792.665	634.43	963.26	0
t_n1317	492.812	371.81	635.23	0
t_n1318	652.952	510.66	807.93	0
t_n1319	528.609	399.6	667.87	0
t_n1320	1271.296	1068.63	1478.47	0
t_n1321	915.093	725.86	1115.66	0
t_n1322	569.142	415.48	740.57	0
t_n1323	1239.078	846.5	1626.4	0
t_n1324	2578.346	2367.51	2764.67	0
t_n1325	1358.367	929.62	1784.73	0
t_n1326	3224.718	3127.39	3337.01	0
t_n1327	3117.018	3012.21	3232.71	0
t_n1328	2955.944	2829.18	3086.81	0
t_n1329	2873.166	2738.11	3007.81	0
t_n1330	2538.595	2344.83	2721.74	0
t_n1331	2256.562	2013.01	2471.6	0
t_n1332	1133.514	771.69	1485.01	0
t_n1333	2296.805	2067.64	2502.58	0
t_n1334	1987.126	1728.64	2232.66	0
t_n1335	1253.47	941.06	1558.76	0
t_n1336	1821.969	1539.86	2084.39	0
t_n1337	1608.226	1329.09	1877.97	0
t_n1338	1304.734	1044.88	1576.07	0
t_n1339	770.866	567.59	1005.84	0
t_n1340	2370.992	2141.05	2573.02	0
t_n1341	2170.736	1934.88	2386.04	0
t_n1342	2054.548	1823.76	2267.67	0
t_n1343	1857.657	1634.97	2077.25	0
t_n1344	1706.487	1489.73	1921.65	0
t_n1345	1559.503	1350.68	1769.31	0
t_n1346	1437.944	1237.37	1640.05	0
t_n1347	1335.438	1145.42	1529.46	0
t_n1348	1224.013	1045.58	1412.94	0
t_n1349	1022.167	857	1201.71	0
t_n1350	885.796	732.86	1055.49	0
t_n1351	809.047	665.47	970.53	0
t_n1352	686.693	554.11	838.24	0
t_n1353	437.137	329.7	563.14	0
t_n1354	1287.203	1098.6	1479.93	0
t_n1355	1101.561	929.29	1285.1	0
t_n1356	829.407	672.79	998.44	0
t_n1357	1172.373	994.12	1357.06	0
t_n1358	1004.016	840.96	1178.54	0
t_n1359	679.856	538.88	832.41	0
t_n1360	579.973	454.9	723.77	0
t_n1361	478.76	368.79	607.74	0
t_n1362	1488.534	1275.23	1710.31	0
t_n1363	1510.316	1286.99	1741.72	0
t_n1364	1312.428	1086.42	1553.98	0
t_n1365	1475.709	1203.08	1749.46	0
t_n1366	986.881	664.01	1315.14	0
t_n1367	1944.48	1670.71	2194.94	0
t_n1368	1669.808	1394.31	1930.14	0
t_n1369	1478.737	1212.31	1735.95	0
t_n1370	1248.074	997.99	1491.75	0
t_n1371	1086.042	861.25	1323.54	0
t_n1372	1457.286	955	1935.9	0
t_n1373	759.267	451.71	1130.45	0
t_n1374	2904.902	2737.45	3056.42	0
t_n1375	2187.572	1782.85	2491.97	0
t_n1376	3201.666	3128.7	3294.05	0
t_n1377_TG-OXYPHOTOBACTERIA	2967.083	2945.55	3023.37	B(2.945,4.520,1e-300,1e-300)
t_n1378_CG-OXYPHOTOBACTERIA	2096.522	1945.82	2300.65	B(2.0136,3.448,0.025,0.025)
t_n1379	1696.861	1477.84	1951.17	0
t_n1380	1463.29	1240.04	1723.99	0
t_n1381	1203.036	993.06	1466.16	0
t_n1382	921.371	736.18	1166.91	0
t_n1383	822.958	653.23	1053.23	0
t_n1384	720.772	564.56	931.76	0
t_n1385	548.466	422.65	719.49	0
t_n1386	432.562	329.6	574.61	0
t_n1387_TG-NOSTOCALES	623.476	486.23	825.21	B(0.996,3.261,0.025,1e-300)
t_n1388	421.893	317.21	574.77	0
t_n1389	332.202	245.47	458.51	0
t_n1390	269.926	195.97	377.01	0
t_n1391	2775.944	2672.3	2862.52	0
t_n1392	2253.665	1929.92	2480.01	0
t_n1393	1965.288	1219.03	2584.41	0
t_n1394	1562.308	929.03	2185.71	0
t_n1395	3615.682	3377.97	3818.34	0
t_n1396	2437.377	1710.3	2903.39	0
t_n1397	2045.762	1379.95	2545.43	0
t_n1398	1992.368	1324.93	2500.04	0
t_n1399	3534.609	3179.4	3838.12	0
